num_doc_cli,cod_tipo_doc_cli,cod_ejec_bco,num_doc_gte_inv,cod_gte_inv
2640759513724094167,3,3417318113065316541,4548229588224812420,1964786946992177764
4713723285191937028,3,3417318113065316541,4548229588224812420,1964786946992177764
756635722363991315,3,3417318113065316541,4548229588224812420,1964786946992177764
1837219599919888600,3,3417318113065316541,4548229588224812420,1964786946992177764
4626202352098433135,3,3417318113065316541,4548229588224812420,1964786946992177764
6760868155563203992,3,3417318113065316541,4548229588224812420,1964786946992177764
7900514261596911241,3,3417318113065316541,4548229588224812420,1964786946992177764
6556261007313278390,3,3417318113065316541,4548229588224812420,1964786946992177764
7659670929370967343,3,3417318113065316541,4548229588224812420,1964786946992177764
1640648078686459369,3,3417318113065316541,4548229588224812420,1964786946992177764
8745830982525509329,3,3417318113065316541,4548229588224812420,1964786946992177764
3870370124002249105,3,3417318113065316541,4548229588224812420,1964786946992177764
157537868388462211,3,3417318113065316541,4548229588224812420,1964786946992177764
1278485044735673731,3,3417318113065316541,4548229588224812420,1964786946992177764
4847844696949452833,3,3417318113065316541,4548229588224812420,1964786946992177764
3491994813442939243,3,3417318113065316541,4548229588224812420,1964786946992177764
4984646170013738719,3,3417318113065316541,4548229588224812420,1964786946992177764
6548976992930657062,3,3417318113065316541,4548229588224812420,1964786946992177764
8079692406272296730,3,3417318113065316541,4548229588224812420,1964786946992177764
7347721516106150867,1,3417318113065316541,4548229588224812420,1964786946992177764
6735793380893341610,3,3417318113065316541,4548229588224812420,1964786946992177764
5983910610573049980,3,3417318113065316541,4548229588224812420,1964786946992177764
7058579741530665400,3,3417318113065316541,4548229588224812420,1964786946992177764
5341015372106041715,3,3417318113065316541,4548229588224812420,1964786946992177764
6677812822934732034,3,3417318113065316541,4548229588224812420,1964786946992177764
7994140756949678719,3,3417318113065316541,4548229588224812420,1964786946992177764
1181151107248680823,3,3417318113065316541,4548229588224812420,1964786946992177764
4575125357535989450,3,3417318113065316541,4548229588224812420,1964786946992177764
7623106109817791140,3,3417318113065316541,4548229588224812420,1964786946992177764
4838919277696812118,3,3417318113065316541,4548229588224812420,1964786946992177764
834732059766090072,3,3417318113065316541,4548229588224812420,1964786946992177764
8239563392923051549,3,3417318113065316541,4548229588224812420,1964786946992177764
283554613004716687,3,3417318113065316541,4548229588224812420,1964786946992177764
7124532765060439538,3,3417318113065316541,4548229588224812420,1964786946992177764
7089470008348283348,3,3417318113065316541,4548229588224812420,1964786946992177764
6063205966103601148,3,3417318113065316541,4548229588224812420,1964786946992177764
2062539714389868687,3,3417318113065316541,4548229588224812420,1964786946992177764
3300189178470603360,3,3417318113065316541,4548229588224812420,1964786946992177764
8095828114046150844,3,3417318113065316541,4548229588224812420,1964786946992177764
1578467873932007731,3,3417318113065316541,4548229588224812420,1964786946992177764
3591843877635323397,3,4966456695469744842,1263041317332062711,5233438259559169896
1990321741229075921,3,4966456695469744842,1263041317332062711,5233438259559169896
1720487700023393582,3,6990227517468596466,1872056861363575577,8648915042775491028
7448003138106387080,3,6990227517468596466,1872056861363575577,8648915042775491028
5895565966724166803,1,4157172830232897825,6524484114523694421,856805249389296756
392947267352095067,3,637650838955997724,4344839043934969046,5628721054647793790
3831051767408575884,1,7194663881977412934,1872056861363575577,8648915042775491028
7679986896844391663,3,373414527451378590,6066987539387489331,160572783483585001
5043134330447600238,1,7260274661996482026,7827484768931659151,3527339400366339877
804887587059610797,1,7260274661996482026,7827484768931659151,3527339400366339877
2401860093319466645,1,371651108203216935,5523664155127086151,4226249958867199939
5206854611624738130,3,371651108203216935,5523664155127086151,4226249958867199939
9156557457035905609,1,371651108203216935,5523664155127086151,4226249958867199939
4420698641067856360,1,918518223945371915,1891523618544482936,8760413806532274548
5108344677206816997,3,7884039058961675501,1872056861363575577,8648915042775491028
6630115180668789240,3,7212947181248232866,8158578217586688341,6899003880116134732
197547505691276008,3,7212947181248232866,8158578217586688341,6899003880116134732
8645386498520953613,1,7910935832220042022,1872056861363575577,8648915042775491028
8276359218830429586,3,971680704232263189,8848586689032154282,7191292115611173787
8570335356911767423,3,971680704232263189,8848586689032154282,7191292115611173787
1940337123817710750,1,971680704232263189,8848586689032154282,7191292115611173787
1239719907481266129,4,971680704232263189,8848586689032154282,7191292115611173787
4006123231733567327,1,971680704232263189,8848586689032154282,7191292115611173787
3880287572506286359,3,629256685337225312,3145650865498637302,2503505065354668098
6199661508584840525,3,629256685337225312,3145650865498637302,2503505065354668098
5216738441043422705,3,629256685337225312,3145650865498637302,2503505065354668098
6856376562273753051,3,7191292115611173787,1872056861363575577,8648915042775491028
3125092843110129925,3,7780649913705506283,1263041317332062711,5233438259559169896
7371283618892146667,3,338961386582940850,543652078464422910,5252392337476504212
5990097401889117835,3,7914984146888871197,4974957231608631115,1067643372379149345
5381505768697600897,1,7178942826613635975,7890506340618312303,4716839945563024945
8612106141739528972,3,1030643402827673024,1263041317332062711,5233438259559169896
6628562637124800398,1,1030643402827673024,1263041317332062711,5233438259559169896
1832351528273044891,1,7174431602107719040,543652078464422910,5252392337476504212
5186732068327828427,1,7174431602107719040,543652078464422910,5252392337476504212
3269317465859761974,3,7919313553526485509,1872056861363575577,8648915042775491028
1120338149395972301,3,7919313553526485509,1872056861363575577,8648915042775491028
8223175192628078035,3,7919313553526485509,1872056861363575577,8648915042775491028
5937204874572927575,3,7919313553526485509,1872056861363575577,8648915042775491028
7312276367841666696,3,7919313553526485509,1872056861363575577,8648915042775491028
6134486013376778918,3,7919313553526485509,1872056861363575577,8648915042775491028
5975075244528711073,3,7919313553526485509,1872056861363575577,8648915042775491028
6141270796964580735,3,7919313553526485509,1872056861363575577,8648915042775491028
1844371593161414493,3,7919313553526485509,1872056861363575577,8648915042775491028
2029979712635200816,3,7919313553526485509,1872056861363575577,8648915042775491028
6939333833334021354,3,7919313553526485509,1872056861363575577,8648915042775491028
4402932626155702187,3,7919313553526485509,1872056861363575577,8648915042775491028
6531142864717967532,3,7919313553526485509,1872056861363575577,8648915042775491028
4993411980016648197,3,7919313553526485509,1872056861363575577,8648915042775491028
2371322180692228875,3,7919313553526485509,1872056861363575577,8648915042775491028
4819720971615819660,3,7919313553526485509,1872056861363575577,8648915042775491028
1161019503996668030,3,7919313553526485509,1872056861363575577,8648915042775491028
2172430824247572201,3,7919313553526485509,1872056861363575577,8648915042775491028
8114895590026400249,3,7919313553526485509,1872056861363575577,8648915042775491028
5969753585475612107,3,7919313553526485509,1872056861363575577,8648915042775491028
6245890461322688191,3,7919313553526485509,1872056861363575577,8648915042775491028
6792432198385071613,3,7919313553526485509,1872056861363575577,8648915042775491028
1551557267940271855,1,7919313553526485509,1872056861363575577,8648915042775491028
5102118795324589435,3,7919313553526485509,1872056861363575577,8648915042775491028
1974133381817673016,3,7919313553526485509,1872056861363575577,8648915042775491028
6968464401333707160,3,7919313553526485509,1872056861363575577,8648915042775491028
450007419850180394,3,7919313553526485509,1872056861363575577,8648915042775491028
2181141543238513961,3,7919313553526485509,1872056861363575577,8648915042775491028
3789488172672118977,3,7919313553526485509,1872056861363575577,8648915042775491028
1396431612635033108,3,7919313553526485509,1872056861363575577,8648915042775491028
5210304190287493576,3,7919313553526485509,1872056861363575577,8648915042775491028
2925367384475350415,1,7919313553526485509,1872056861363575577,8648915042775491028
8529932994338607691,3,7919313553526485509,1872056861363575577,8648915042775491028
2220617474346901287,1,7919313553526485509,1872056861363575577,8648915042775491028
7889316087357296339,3,7919313553526485509,1872056861363575577,8648915042775491028
4598045737721346616,3,1049583377747760665,5317035587091186429,2733424828101944214
7863522278540795956,1,277637846363228717,1263041317332062711,5233438259559169896
8892934174224853848,3,7932050381284410527,5317035587091186429,2733424828101944214
328445491132505878,3,7932050381284410527,5317035587091186429,2733424828101944214
8545473119346832946,3,8455022576470476227,3755649501228942515,1124091073715872896
3257271523562157406,1,7766387870351722824,7890506340618312303,4716839945563024945
1967392466330123967,1,7766387870351722824,7890506340618312303,4716839945563024945
1777920301179710135,3,9164483345484181468,7581600604330478986,4134087135805958356
6277476775850033646,3,7385031414776417613,1872056861363575577,8648915042775491028
6942211419192535284,1,7385031414776417613,1872056861363575577,8648915042775491028
29394085237045621,1,7385031414776417613,1872056861363575577,8648915042775491028
7987176130872574614,1,7385031414776417613,1872056861363575577,8648915042775491028
8688949966160026160,1,7385031414776417613,1872056861363575577,8648915042775491028
1986311437678154300,3,7385031414776417613,1872056861363575577,8648915042775491028
4922723738917976675,1,7385031414776417613,1872056861363575577,8648915042775491028
5678414009180625208,1,7385031414776417613,1872056861363575577,8648915042775491028
2936208305702285463,3,7563635802886165615,6524484114523694421,856805249389296756
3814062191944173665,3,626418456100704273,1980704618275534174,7848047449742946354
6458162567600958548,1,9146491235793279586,5317035587091186429,2733424828101944214
4257286019385410930,1,9146491235793279586,5317035587091186429,2733424828101944214
2959369505643559188,1,9146491235793279586,5317035587091186429,2733424828101944214
7004313202396813512,1,9146491235793279586,5317035587091186429,2733424828101944214
1974892227666658406,1,9146491235793279586,5317035587091186429,2733424828101944214
190349876731076549,1,9146491235793279586,5317035587091186429,2733424828101944214
5840100599165099092,1,9146491235793279586,5317035587091186429,2733424828101944214
6177332981577456305,1,7442947476361332141,8555897314520200098,5892352324634641774
6654986632727098919,1,7442947476361332141,8555897314520200098,5892352324634641774
547201096862633071,3,7615232720998592534,1623955494121684788,8047120398889169571
4570365228738651841,1,8448833831221965142,1263041317332062711,5233438259559169896
1362246427634232286,1,7650302331860768819,4548229588224812420,1964786946992177764
